id,name,examine,cost,is_members,tradeable,ge_tradeable,stacking_behaviour,team,weight,category,shift_click_drop_index,noted_id,noted_template,placeholder_id,placeholder_template,bought_id,bought_template,inv_model,wearpos_1,wearpos_2,wearpos_3,male_model_0,male_model_1,male_model_2,male_head_model,male_head_model_2,male_offset,female_model_0,female_model_1,female_model_2,female_head_model,female_head_model_2,female_offset,zoom2d,xan2d,yan2d,zan2d,offset_x2d,offset_y2d,resize_x,resize_y,resize_z,ambient,contrast,recolors,retextures,ground_op1,ground_op2,ground_op3,ground_op4,ground_op5,inv_op1,inv_op2,inv_op3,inv_op4,inv_op5,stack_ids,stack_counts,params,record_bytes,decoded_bytes,stop_opcode
70,Magic longbow (u),An unstrung magic longbow; I need a bowstring for this.,1280,true,true,true,0,0,1332,0,-2,71,-1,18241,-1,-1,-1,2401,-1,-1,-1,26609,-1,-1,-1,-1,0,26609,-1,-1,-1,-1,6,1820,460,1004,0,2,15,128,128,128,0,0,6674>31516,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,434=9,135,135,-1
71,null,,1,false,true,false,0,0,0,0,-2,70,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
72,Magic shortbow (u),An unstrung magic shortbow; I need a bowstring for this.,800,true,true,true,0,0,992,0,-2,73,-1,18242,-1,-1,-1,2435,-1,-1,-1,26610,-1,-1,-1,-1,0,26610,-1,-1,-1,-1,6,1200,508,124,0,7,2,128,128,128,0,0,6674>31516,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,434=9,137,137,-1
73,null,,1,false,true,false,0,0,0,0,-2,72,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
74,Khazard helmet,"A helmet, as worn by the minions of General Khazard.",30,true,false,false,0,0,2721,2,-2,-1,-1,17427,-1,-1,-1,2833,0,8,-1,219,-1,-1,57,-1,0,395,-1,-1,117,-1,0,640,108,156,0,1,-4,128,128,128,0,0,61>20 25238>3974,,,,,,,,Wear,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,10=0;11=0;14=0;13=0;0=0;1=0;2=0;4=0;3=0;5=4;6=5;7=3;9=0;8=0,253,253,-1
75,Khazard armour,"Armour, as worn by the minions of General Khazard.",30,true,false,false,0,0,566,7,-2,-1,-1,17428,-1,-1,-1,2605,4,6,-1,306,157,-1,-1,-1,0,468,339,-1,-1,-1,0,1250,488,0,0,-1,0,128,128,128,0,0,61>20 25238>3974,,,,,,,,Wear,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,10=0;11=0;14=0;13=0;0=0;1=0;2=0;4=0;3=0;5=9;6=11;7=10;9=0;8=0,245,245,-1
76,Khazard cell keys,These keys open the cells at the Khazard fight arena (Used in the Fight Arena quest).,30,true,false,false,0,0,10,0,-2,-1,-1,17429,-1,-1,-1,2424,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,890,508,228,0,6,7,128,128,128,0,0,,,,,,,,,,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,295=1,157,157,-1
77,Khali brew,A bottle of Khazard's worst brew.,5,true,false,false,0,0,113,0,-2,-1,-1,17430,-1,-1,-1,2660,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,970,104,1888,0,0,-1,128,128,128,0,0,1942>22424,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,82,82,-1
78,Ice arrows,"Can only be fired from yew, magic, dark or twisted bows.",2,true,false,false,1,0,16,62,-2,-1,-1,16449,-1,-1,-1,2711,13,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1220,216,100,0,6,-29,128,128,128,0,0,57>37340 61>37340 5012>37444 926>37340 5012>37340,,,,,,,,Wield,,,,81 80 79 82 0 0 0 0 0 0,2 3 4 5 0 0 0 0 0 0,12=16;23=40,175,175,-1
79,null,,1,false,false,false,1,0,0,0,-2,-1,-1,-1,-1,-1,-1,2421,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1220,216,100,0,6,-29,128,128,128,0,0,57>37340 61>37340 5012>37444 926>37340 5012>37340,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,43,43,-1
80,null,,1,false,false,false,1,0,0,0,-2,-1,-1,-1,-1,-1,-1,2420,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1220,216,100,0,6,-29,128,128,128,0,0,57>37340 61>37340 5012>37444 926>37340 5012>37340,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,43,43,-1
81,null,,1,false,false,false,1,0,0,0,-2,-1,-1,-1,-1,-1,-1,2419,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1220,216,100,0,6,-29,128,128,128,0,0,57>37340 61>37340 5012>37444 926>37340 5012>37340,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,43,43,-1
82,null,,1,false,false,false,1,0,0,0,-2,-1,-1,-1,-1,-1,-1,2422,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1220,216,100,0,6,-29,128,128,128,0,0,57>37340 61>37340 5012>37444 926>37340 5012>37340,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,43,43,-1
83,Lever,A lever to open something perhaps?,15,true,false,false,0,0,56,0,-2,-1,-1,16450,-1,-1,-1,2615,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,830,264,1704,0,0,25,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,72,72,-1
84,Staff of armadyl,The power in this staff causes it to vibrate gently.,1000,true,false,false,0,0,1814,1,-2,-1,-1,16451,-1,-1,-1,50187,3,-1,-1,50179,-1,-1,-1,-1,0,50180,-1,-1,-1,-1,0,1942,637,1521,0,-5,2,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,295=1,127,127,-1
85,Shiny key,It catches the light! (Quick access into the Temple of Ikov).,1,true,false,false,0,0,10,0,-2,-1,-1,16452,-1,-1,-1,2372,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,700,328,20,0,-3,5,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,101,101,-1
86,Pendant of lucien,An amulet made by Lucien.,12,true,false,false,0,0,10,0,-2,-1,-1,16453,-1,-1,-1,2508,2,-1,-1,282,-1,-1,-1,-1,0,446,-1,-1,-1,-1,0,420,224,80,0,-1,-5,128,128,128,0,0,926>22193,,,,,,,,Wear,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,100,100,-1
87,Armadyl pendant,Worn by followers of Armadyl.,12,true,false,false,0,0,10,0,-2,-1,-1,16454,-1,-1,-1,2508,2,-1,-1,282,-1,-1,-1,-1,0,446,-1,-1,-1,-1,0,420,224,80,0,-1,-5,128,128,128,0,0,926>99,,,,,,,,Wear,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,102,102,-1
88,Boots of lightness,Magic boots that make you lighter than normal.,6,true,false,false,0,0,340,0,-2,-1,-1,16455,-1,-1,-1,2837,10,-1,-1,185,-1,-1,-1,-1,0,361,-1,-1,-1,-1,0,770,152,160,0,1,-6,128,128,128,0,0,4626>43189,,,,,,,,Wear,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,5=1;6=1;7=1;10=0;11=0;14=0;13=0;0=0;1=0;2=0;4=0;3=0;9=0;8=0,236,236,-1
89,Boots of lightness,Magic boots that make you lighter than normal.,6,true,false,false,0,0,-4535,0,-2,-1,-1,-1,-1,-1,-1,2837,10,-1,-1,185,-1,-1,-1,-1,0,361,-1,-1,-1,-1,0,770,152,160,0,1,-6,128,128,128,0,0,4626>43189,,,,,,,,Wear,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,5=1;6=1;7=1;10=0;11=0;14=0;13=0;0=0;1=0;2=0;4=0;3=0;9=0;8=0,233,233,-1
90,Child's blanket,It's very soft!,5,true,false,false,0,0,907,0,-2,-1,-1,17045,-1,-1,-1,2725,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1360,368,0,0,0,-15,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,60,60,-1
91,Guam potion (unf),I need another ingredient to finish this Guam potion.,3,true,true,true,0,0,56,69,-2,92,-1,19287,-1,-1,-1,2697,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,550,84,1996,0,0,-1,128,128,128,0,0,61>32980,,,,,,,,,,Empty,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,434=15,132,132,-1
92,null,,1,false,true,false,0,0,0,0,-2,91,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
93,Marrentill potion (unf),I need another ingredient to finish this Marrentill potion.,5,true,true,true,0,0,56,69,-2,94,-1,19288,-1,-1,-1,2697,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,550,84,1996,0,0,-1,128,128,128,0,0,61>54484,,,,,,,,,,Empty,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,434=15,144,144,-1
94,null,,1,false,true,false,0,0,0,0,-2,93,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
95,Tarromin potion (unf),I need another ingredient to finish this Tarromin potion.,11,true,true,true,0,0,56,69,-2,96,-1,19289,-1,-1,-1,2697,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,550,84,1996,0,0,-1,128,128,128,0,0,61>10452,,,,,,,,,,Empty,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,434=15,140,140,-1
96,null,,1,false,true,false,0,0,0,0,-2,95,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
97,Harralander potion (unf),I need another ingredient to finish this Harralander potion.,20,true,true,true,0,0,56,69,-2,98,-1,19290,-1,-1,-1,2697,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,550,84,1996,0,0,-1,128,128,128,0,0,61>212,,,,,,,,,,Empty,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,434=15,146,146,-1
98,null,,1,false,true,false,0,0,0,0,-2,97,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
99,Ranarr potion (unf),I need another ingredient to finish this Ranarr potion.,25,true,true,true,0,0,56,69,-2,100,-1,19291,-1,-1,-1,2697,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,550,84,1996,0,0,-1,128,128,128,0,0,61>21716,,,,,,,,,,Empty,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,434=15,136,136,-1
100,null,,1,false,true,false,0,0,0,0,-2,99,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
101,Irit potion (unf),I need another ingredient to finish this Irit potion.,40,true,true,true,0,0,56,69,-2,102,-1,19293,-1,-1,-1,2697,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,550,84,1996,0,0,-1,128,128,128,0,0,61>43105,,,,,,,,,,Empty,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,434=15,132,132,-1
102,null,,1,false,true,false,0,0,0,0,-2,101,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
103,Avantoe potion (unf),I need another ingredient to finish this Avantoe potion.,48,true,true,true,0,0,56,69,-2,104,-1,19294,-1,-1,-1,2697,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,550,84,1996,0,0,-1,128,128,128,0,0,61>78,,,,,,,,,,Empty,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,434=15,138,138,-1
104,null,,1,false,true,false,0,0,0,0,-2,103,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
105,Kwuarm potion (unf),I need another ingredient to finish this Kwuarm potion.,54,true,true,true,0,0,56,69,-2,106,-1,19295,-1,-1,-1,2697,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,550,84,1996,0,0,-1,128,128,128,0,0,61>90,,,,,,,,,,Empty,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,434=15,136,136,-1
106,null,,1,false,true,false,0,0,0,0,-2,105,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
107,Cadantine potion (unf),I need another ingredient to finish this Cadantine potion.,65,true,true,true,0,0,56,69,-2,108,-1,19297,-1,-1,-1,2697,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,550,84,1996,0,0,-1,128,128,128,0,0,61>4316,,,,,,,,,,Empty,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,434=15,142,142,-1
108,null,,1,false,true,false,0,0,0,0,-2,107,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
109,Dwarf weed potion (unf),I need another ingredient to finish this Dwarf Weed potion.,70,true,true,true,0,0,56,69,-2,110,-1,19299,-1,-1,-1,2697,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,550,84,1996,0,0,-1,128,128,128,0,0,61>39132,,,,,,,,,,Empty,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,434=15,144,144,-1
110,null,,1,false,true,false,0,0,0,0,-2,109,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
111,Torstol potion (unf),I need another ingredient to finish this Torstol potion.,25,true,true,true,0,0,56,69,-2,112,-1,19300,-1,-1,-1,2697,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,550,84,1996,0,0,-1,128,128,128,0,0,61>4321,,,,,,,,,,Empty,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,434=15,138,138,-1
112,null,,1,false,true,false,0,0,0,0,-2,111,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
113,Strength potion(4),4 doses of Strength potion.,14,false,true,true,0,0,35,69,-2,114,-1,15255,-1,-1,-1,2789,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,550,84,1996,0,0,-1,128,128,128,0,0,61>11080,,,,,,,Drink,,,Empty,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,1564=1002;468=2,121,121,-1
114,null,,1,false,true,false,0,0,0,0,-2,113,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
115,Strength potion(3),3 doses of Strength potion.,13,false,true,true,0,0,30,69,-2,116,-1,19317,-1,-1,-1,2697,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,550,84,1996,0,0,-1,128,128,128,0,0,61>11080,,,,,,,Drink,,,Empty,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,434=15;468=2,121,121,-1
116,null,,1,false,true,false,0,0,0,0,-2,115,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
117,Strength potion(2),2 doses of Strength potion.,13,false,true,true,0,0,25,69,-2,118,-1,19318,-1,-1,-1,2384,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,550,84,1996,0,0,-1,128,128,128,0,0,61>11080,,,,,,,Drink,,,Empty,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,468=2,113,113,-1
118,null,,1,false,true,false,0,0,0,0,-2,117,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
119,Strength potion(1),1 dose of Strength potion.,11,false,true,true,0,0,20,69,-2,120,-1,19319,-1,-1,-1,2621,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,550,84,1996,0,0,-1,128,128,128,0,0,61>11080,,,,,,,Drink,,,Empty,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,468=2,112,112,-1
120,null,,1,false,true,false,0,0,0,0,-2,119,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
121,Attack potion(3),3 doses of Attack potion.,12,true,true,true,0,0,30,69,-2,122,-1,19320,-1,-1,-1,2697,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,550,84,1996,0,0,-1,128,128,128,0,0,61>33608,,,,,,,Drink,,,Empty,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,434=15;468=1,118,118,-1
122,null,,1,false,true,false,0,0,0,0,-2,121,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
123,Attack potion(2),2 doses of Attack potion.,9,true,true,true,0,0,25,69,-2,124,-1,19321,-1,-1,-1,2384,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,550,84,1996,0,0,-1,128,128,128,0,0,61>33608,,,,,,,Drink,,,Empty,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,468=1,110,110,-1
124,null,,1,false,true,false,0,0,0,0,-2,123,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
125,Attack potion(1),1 dose of Attack potion.,6,true,true,true,0,0,20,69,-2,126,-1,19322,-1,-1,-1,2621,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,550,84,1996,0,0,-1,128,128,128,0,0,61>33608,,,,,,,Drink,,,Empty,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,468=1,109,109,-1
126,null,,1,false,true,false,0,0,0,0,-2,125,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
127,Restore potion(3),3 doses of restore potion.,88,true,true,true,0,0,30,69,-2,128,-1,19323,-1,-1,-1,2697,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,550,84,1996,0,0,-1,128,128,128,0,0,61>840,,,,,,,Drink,,,Empty,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,434=15;468=16,120,120,-1
128,null,,1,false,true,false,0,0,0,0,-2,127,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
129,Restore potion(2),2 doses of restore potion.,66,true,true,true,0,0,25,69,-2,130,-1,19324,-1,-1,-1,2384,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,550,84,1996,0,0,-1,128,128,128,0,0,61>840,,,,,,,Drink,,,Empty,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,468=16,112,112,-1
130,null,,1,false,true,false,0,0,0,0,-2,129,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
131,Restore potion(1),1 dose of restore potion.,44,true,true,true,0,0,20,69,-2,132,-1,19325,-1,-1,-1,2621,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,550,84,1996,0,0,-1,128,128,128,0,0,61>840,,,,,,,Drink,,,Empty,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,468=16,111,111,-1
132,null,,1,false,true,false,0,0,0,0,-2,131,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
133,Defence potion(3),3 doses of Defence potion.,120,true,true,true,0,0,30,69,-2,134,-1,19326,-1,-1,-1,2697,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,550,84,1996,0,0,-1,128,128,128,0,0,61>22344,,,,,,,Drink,,,Empty,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,434=15;468=3,120,120,-1
134,null,,1,false,true,false,0,0,0,0,-2,133,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
135,Defence potion(2),2 doses of Defence potion.,90,true,true,true,0,0,25,69,-2,136,-1,19327,-1,-1,-1,2384,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,550,84,1996,0,0,-1,128,128,128,0,0,61>22344,,,,,,,Drink,,,Empty,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,468=3,112,112,-1
136,null,,1,false,true,false,0,0,0,0,-2,135,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
137,Defence potion(1),1 dose of Defence potion.,60,true,true,true,0,0,20,69,-2,138,-1,19328,-1,-1,-1,2621,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,550,84,1996,0,0,-1,128,128,128,0,0,61>22344,,,,,,,Drink,,,Empty,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,468=3,111,111,-1
138,null,,1,false,true,false,0,0,0,0,-2,137,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
139,Prayer potion(3),3 doses of Prayer restore potion.,152,true,true,true,0,0,30,69,-2,140,-1,19329,-1,-1,-1,2697,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,550,84,1996,0,0,-1,128,128,128,0,0,61>28488,,,,,,,Drink,,,Empty,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,434=15;468=18,126,126,-1
