raid,event,tick,down_number,walk_ticks,hand_count,bloat_hp_pct
8dd0ab18-f359-4fda-b614-02190f0e0432,hands_drop,78,,,16,46.86
8dd0ab18-f359-4fda-b614-02190f0e0432,hands_splat,81,,,16,46.86
8dd0ab18-f359-4fda-b614-02190f0e0432,hands_drop,84,,,16,46.86
8dd0ab18-f359-4fda-b614-02190f0e0432,hands_splat,87,,,16,46.86
8dd0ab18-f359-4fda-b614-02190f0e0432,hands_drop,90,,,16,46.86
8dd0ab18-f359-4fda-b614-02190f0e0432,hands_splat,93,,,16,46.86
8dd0ab18-f359-4fda-b614-02190f0e0432,hands_drop,96,,,16,46.86
8dd0ab18-f359-4fda-b614-02190f0e0432,hands_splat,99,,,16,46.86
8dd0ab18-f359-4fda-b614-02190f0e0432,hands_drop,102,,,16,46.86
8dd0ab18-f359-4fda-b614-02190f0e0432,hands_splat,105,,,16,46.86
8dd0ab18-f359-4fda-b614-02190f0e0432,hands_drop,108,,,15,46.86
8dd0ab18-f359-4fda-b614-02190f0e0432,down,111,2,38,,
8dd0ab18-f359-4fda-b614-02190f0e0432,hands_splat,111,,,15,46.86
99a19877-b298-4f81-920a-4dab071af96f,down,40,1,40,,
99a19877-b298-4f81-920a-4dab071af96f,up,73,,,,
99a19877-b298-4f81-920a-4dab071af96f,hands_drop,73,,,16,32.15
99a19877-b298-4f81-920a-4dab071af96f,hands_splat,76,,,16,32.15
99a19877-b298-4f81-920a-4dab071af96f,hands_drop,77,,,16,32.15
99a19877-b298-4f81-920a-4dab071af96f,hands_splat,80,,,16,32.05
99a19877-b298-4f81-920a-4dab071af96f,hands_drop,81,,,16,32.05
99a19877-b298-4f81-920a-4dab071af96f,hands_splat,84,,,16,32.05
99a19877-b298-4f81-920a-4dab071af96f,hands_drop,85,,,16,32.05
99a19877-b298-4f81-920a-4dab071af96f,hands_splat,88,,,16,32.05
99a19877-b298-4f81-920a-4dab071af96f,hands_drop,89,,,16,32.05
99a19877-b298-4f81-920a-4dab071af96f,hands_splat,92,,,16,32.05
99a19877-b298-4f81-920a-4dab071af96f,hands_drop,93,,,16,32.05
99a19877-b298-4f81-920a-4dab071af96f,hands_splat,96,,,16,32.05
99a19877-b298-4f81-920a-4dab071af96f,hands_drop,97,,,16,32.05
99a19877-b298-4f81-920a-4dab071af96f,hands_splat,100,,,16,32.05
99a19877-b298-4f81-920a-4dab071af96f,hands_drop,101,,,15,32.05
99a19877-b298-4f81-920a-4dab071af96f,hands_splat,104,,,15,32.05
99a19877-b298-4f81-920a-4dab071af96f,hands_drop,105,,,16,32.05
99a19877-b298-4f81-920a-4dab071af96f,down,108,2,34,,
99a19877-b298-4f81-920a-4dab071af96f,hands_splat,108,,,16,32.05
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,0,,,16,100.0
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,3,,,16,100.0
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,6,,,15,100.0
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,9,,,15,99.92
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,12,,,15,99.88
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,15,,,15,99.88
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,18,,,16,99.88
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,21,,,16,99.88
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,24,,,16,98.0
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,27,,,16,97.96
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,30,,,16,97.96
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,33,,,16,97.92
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,36,,,15,97.88
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,39,,,15,97.88
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,42,,,15,97.88
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,45,,,15,97.88
9b105e28-702a-40b0-97c3-90dadc859cd8,down,47,1,47,,
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,48,,,15,97.88
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,51,,,15,94.83
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,54,,,15,87.46
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,57,,,15,80.21
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,60,,,16,76.71
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,63,,,16,71.0
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,66,,,14,63.62
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,69,,,14,60.25
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,72,,,16,52.29
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,75,,,16,46.0
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,78,,,16,40.96
9b105e28-702a-40b0-97c3-90dadc859cd8,up,80,,,,
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,81,,,16,38.54
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,84,,,15,38.54
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,87,,,15,38.5
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,88,,,16,38.5
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,91,,,16,38.5
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,92,,,15,38.5
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,95,,,15,38.5
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,96,,,16,38.5
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,99,,,16,38.5
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,100,,,16,38.5
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,103,,,16,38.5
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,104,,,16,38.5
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,107,,,16,38.5
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,108,,,15,38.5
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,111,,,15,38.5
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,112,,,16,38.5
9b105e28-702a-40b0-97c3-90dadc859cd8,down,115,2,34,,
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,115,,,16,38.5
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,116,,,16,38.5
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,119,,,16,38.5
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,120,,,15,38.5
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,123,,,15,35.96
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,124,,,15,33.75
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,127,,,15,31.83
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,128,,,16,31.83
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,131,,,16,30.38
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,132,,,16,30.38
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,135,,,16,29.88
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,136,,,15,26.92
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,139,,,15,25.92
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,140,,,16,25.92
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,143,,,16,22.92
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,144,,,16,20.46
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,147,,,16,20.46
9b105e28-702a-40b0-97c3-90dadc859cd8,up,148,,,,
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,148,,,16,20.46
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,151,,,16,20.42
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,152,,,16,20.42
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,155,,,16,20.42
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,156,,,16,20.42
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,159,,,16,20.38
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,160,,,16,20.38
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,163,,,16,20.38
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,164,,,16,20.38
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,167,,,16,20.38
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,168,,,16,20.38
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,171,,,16,20.38
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,172,,,16,20.38
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,175,,,16,20.38
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,176,,,16,20.38
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,179,,,16,20.38
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,180,,,16,20.38
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,183,,,16,20.38
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,184,,,16,20.38
9b105e28-702a-40b0-97c3-90dadc859cd8,down,187,3,38,,
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,187,,,16,20.38
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,188,,,15,20.38
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,191,,,15,20.38
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,192,,,16,20.38
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,195,,,16,17.92
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,196,,,15,17.92
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,199,,,15,14.67
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,200,,,16,14.67
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,203,,,16,13.25
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,204,,,16,13.21
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,207,,,16,10.71
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,208,,,16,8.33
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,211,,,16,8.33
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,212,,,16,6.96
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,215,,,16,3.58
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,216,,,16,3.58
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,219,,,16,1.42
9b105e28-702a-40b0-97c3-90dadc859cd8,up,220,,,,
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,220,,,16,1.42
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,223,,,16,1.42
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,224,,,15,1.42
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,227,,,15,1.42
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,228,,,15,1.42
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,231,,,15,1.42
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,232,,,15,1.42
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,235,,,15,1.42
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,236,,,15,1.42
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,239,,,15,1.38
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,240,,,15,1.38
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,243,,,15,1.38
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,244,,,14,1.38
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,247,,,14,1.38
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,248,,,15,1.38
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,251,,,15,1.38
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,252,,,16,1.38
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,255,,,16,1.38
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,256,,,16,1.38
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,259,,,16,1.38
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,260,,,16,1.38
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,263,,,16,1.38
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,264,,,16,1.38
9b105e28-702a-40b0-97c3-90dadc859cd8,down,266,4,45,,
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,267,,,16,1.38
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,268,,,16,1.38
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,271,,,16,1.38
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_drop,272,,,16,0.0
9b105e28-702a-40b0-97c3-90dadc859cd8,hands_splat,275,,,16,0.0
a2968a27-1164-47cb-be4a-c5903764b9c9,hands_drop,19,,,16,89.6
a2968a27-1164-47cb-be4a-c5903764b9c9,hands_splat,22,,,16,89.6
a2968a27-1164-47cb-be4a-c5903764b9c9,hands_drop,25,,,15,89.6
a2968a27-1164-47cb-be4a-c5903764b9c9,hands_splat,28,,,15,88.4
a2968a27-1164-47cb-be4a-c5903764b9c9,hands_drop,31,,,16,88.4
a2968a27-1164-47cb-be4a-c5903764b9c9,hands_splat,34,,,16,86.73
a2968a27-1164-47cb-be4a-c5903764b9c9,hands_drop,37,,,16,84.87
a2968a27-1164-47cb-be4a-c5903764b9c9,hands_splat,40,,,16,84.47
a2968a27-1164-47cb-be4a-c5903764b9c9,hands_drop,43,,,16,80.87
a2968a27-1164-47cb-be4a-c5903764b9c9,hands_splat,46,,,16,80.87
a2968a27-1164-47cb-be4a-c5903764b9c9,down,47,1,47,,
a2968a27-1164-47cb-be4a-c5903764b9c9,up,80,,,,
a2968a27-1164-47cb-be4a-c5903764b9c9,hands_drop,81,,,16,42.13
a2968a27-1164-47cb-be4a-c5903764b9c9,hands_splat,84,,,16,42.13
a2968a27-1164-47cb-be4a-c5903764b9c9,hands_drop,87,,,16,42.13
a2968a27-1164-47cb-be4a-c5903764b9c9,hands_splat,90,,,16,42.13
a2968a27-1164-47cb-be4a-c5903764b9c9,hands_drop,93,,,16,42.13
a2968a27-1164-47cb-be4a-c5903764b9c9,hands_splat,96,,,16,42.13
a2968a27-1164-47cb-be4a-c5903764b9c9,hands_drop,99,,,16,42.13
a2968a27-1164-47cb-be4a-c5903764b9c9,hands_splat,102,,,16,42.13
a2968a27-1164-47cb-be4a-c5903764b9c9,hands_drop,105,,,16,38.47
a2968a27-1164-47cb-be4a-c5903764b9c9,hands_splat,108,,,16,38.47
a2968a27-1164-47cb-be4a-c5903764b9c9,hands_drop,111,,,16,38.47
a2968a27-1164-47cb-be4a-c5903764b9c9,hands_splat,114,,,16,38.47
a2968a27-1164-47cb-be4a-c5903764b9c9,hands_drop,115,,,16,38.47
a2968a27-1164-47cb-be4a-c5903764b9c9,down,116,2,35,,
a2968a27-1164-47cb-be4a-c5903764b9c9,hands_splat,118,,,16,38.47
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,0,,,15,100.0
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,3,,,15,100.0
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,6,,,16,100.0
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,9,,,16,100.0
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,12,,,16,99.22
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,15,,,16,99.22
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,18,,,16,99.22
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,21,,,16,99.22
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,24,,,16,97.72
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,27,,,16,97.72
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,30,,,15,97.72
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,33,,,15,97.67
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,36,,,16,97.67
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,39,,,16,97.67
b820118f-2752-4f73-9aaa-1e33672ffa1b,down,42,1,42,,
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,42,,,16,97.67
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,45,,,16,95.11
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,48,,,16,94.94
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,51,,,16,91.44
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,54,,,16,87.78
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,57,,,16,86.5
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,60,,,16,84.33
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,63,,,16,79.33
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,66,,,15,79.22
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,69,,,15,76.06
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,72,,,14,76.06
b820118f-2752-4f73-9aaa-1e33672ffa1b,up,75,,,,
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,75,,,14,73.22
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,78,,,15,73.17
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,81,,,15,73.17
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,84,,,16,73.17
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,87,,,16,73.17
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,90,,,15,73.17
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,93,,,15,73.17
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,96,,,15,73.17
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,99,,,15,73.17
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,102,,,15,73.17
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,105,,,15,73.17
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,108,,,16,73.11
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,111,,,16,73.06
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,114,,,16,73.0
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,117,,,16,73.0
b820118f-2752-4f73-9aaa-1e33672ffa1b,down,118,2,42,,
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,120,,,15,73.0
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,123,,,15,71.0
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,126,,,16,71.0
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,129,,,16,68.94
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,132,,,16,67.78
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,135,,,16,67.61
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,138,,,15,62.89
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,141,,,15,62.83
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,144,,,16,62.0
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,147,,,16,58.22
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,150,,,16,58.22
b820118f-2752-4f73-9aaa-1e33672ffa1b,up,151,,,,
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,153,,,16,58.17
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,156,,,15,58.11
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,159,,,15,58.11
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,162,,,15,58.06
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,165,,,15,58.06
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,168,,,16,58.06
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,171,,,16,58.06
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,174,,,15,58.06
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,177,,,15,58.0
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,180,,,16,58.0
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,183,,,16,57.94
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,186,,,16,57.94
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,189,,,16,57.94
b820118f-2752-4f73-9aaa-1e33672ffa1b,down,190,3,38,,
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,192,,,16,57.94
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,195,,,16,54.72
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,198,,,15,54.61
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,201,,,15,50.56
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,204,,,16,47.89
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,207,,,16,47.72
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,210,,,16,44.72
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,213,,,16,44.72
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,216,,,16,40.61
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,219,,,16,38.94
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,222,,,16,38.83
b820118f-2752-4f73-9aaa-1e33672ffa1b,up,223,,,,
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,225,,,16,38.83
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,226,,,15,38.83
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,229,,,15,38.83
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,230,,,14,38.83
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,233,,,14,38.78
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,234,,,16,38.78
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,237,,,16,38.78
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,238,,,16,38.72
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,241,,,16,38.72
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,242,,,15,38.72
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,245,,,15,38.72
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,246,,,15,38.72
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,249,,,15,38.72
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,250,,,16,38.72
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,253,,,16,38.67
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,254,,,15,38.67
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,257,,,15,38.61
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,258,,,15,38.61
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,261,,,15,38.61
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,262,,,16,38.61
b820118f-2752-4f73-9aaa-1e33672ffa1b,down,264,4,40,,
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,265,,,16,38.61
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,266,,,16,38.61
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,269,,,16,35.0
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,270,,,16,35.0
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,273,,,16,32.5
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,274,,,15,32.5
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,277,,,15,32.5
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,278,,,16,28.17
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,281,,,16,28.17
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,282,,,16,28.17
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,285,,,16,24.94
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,286,,,15,24.94
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,289,,,15,23.28
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,290,,,16,23.28
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,293,,,16,19.56
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,294,,,15,19.56
b820118f-2752-4f73-9aaa-1e33672ffa1b,up,297,,,,
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,297,,,15,19.39
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,298,,,16,19.39
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,301,,,16,19.33
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,302,,,15,19.33
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,305,,,15,19.28
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,306,,,15,19.28
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,309,,,15,19.22
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,310,,,16,19.22
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,313,,,16,19.22
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,314,,,15,19.22
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,317,,,15,19.22
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,318,,,16,19.22
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,321,,,16,19.22
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,322,,,16,19.22
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,325,,,16,19.22
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,326,,,16,19.22
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,329,,,16,19.22
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,330,,,16,19.22
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,333,,,16,19.22
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,334,,,16,19.22
b820118f-2752-4f73-9aaa-1e33672ffa1b,down,336,5,38,,
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_splat,337,,,16,19.22
b820118f-2752-4f73-9aaa-1e33672ffa1b,hands_drop,338,,,16,19.22
