raid,scale,wave,split_pillar,parent_pillar,nearest_to_spawn
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,17,SE,SE,SE
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,17,NE,SE,SE
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,19,NE,SW,SW
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,19,NE,SW,SW
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,20,NW,SW,SW
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,20,SE,SW,SW
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,20,SE,SW,SW
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,20,NW,SW,SW
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,20,NE,SW,SW
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,20,NW,SW,SE
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,21,NW,SW,SW
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,21,SE,SW,SW
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,21,NE,SW,SW
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,21,NE,SW,SW
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,21,SE,SE,SE
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,21,NE,SE,SE
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,21,NW,NE,NE
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,21,NW,NE,NE
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,22,NW,NW,NW
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,22,SW,NW,NW
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,22,SE,SE,SE
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,22,SE,SE,SE
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,22,NE,NE,NE
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,22,NW,NE,NE
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,22,SW,SE,SE
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,22,SW,SE,SE
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,23,SE,NE,NE
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,23,SW,NW,NW
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,23,SE,NW,NW
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,23,SW,NE,NE
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,24,SE,SW,SW
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,24,SE,SW,SW
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,25,NW,SW,SW
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,25,SE,SW,SW
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,26,NW,SW,SW
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,26,SE,SW,SW
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,26,SE,SW,SW
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,26,SE,SW,SW
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,26,SE,SE,SE
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,26,NW,SE,NE
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,28,SW,NW,NW
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,28,NE,NW,NW
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,28,NE,NE,NE
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,28,NW,NE,NE
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,28,SW,NW,NW
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,28,SE,NW,NW
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,29,SE,SW,SW
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,29,NE,SW,SW
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,29,NW,SW,SW
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,29,SE,SW,SW
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,29,NW,SE,SE
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,29,NW,SE,SE
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,29,SW,SW,SW
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,29,NW,NE,NE
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,29,SW,NE,NE
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,31,NW,NW,NW
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,31,NE,NW,NW
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,31,NW,SE,SE
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,31,NE,SE,SE
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,31,SW,SE,SE
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,31,NW,SE,NE
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,31,SW,SW,SW
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,31,SW,SW,SW
0f75b40a-3218-47ae-ba77-7b574512e9c9,1,31,NW,SE,SE
123edeb0-eb27-4cce-996f-6da2e5114b94,1,5,SW,,SW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,5,SW,,SW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,9,NE,SW,SW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,9,SW,SW,SW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,9,NE,SW,SW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,9,NW,SW,SW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,10,NW,SW,SW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,10,SW,SW,SW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,10,SE,SW,SW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,10,SW,SW,NW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,10,SW,SE,SE
123edeb0-eb27-4cce-996f-6da2e5114b94,1,10,NE,SE,SE
123edeb0-eb27-4cce-996f-6da2e5114b94,1,10,NE,NE,NE
123edeb0-eb27-4cce-996f-6da2e5114b94,1,10,SE,NE,NE
123edeb0-eb27-4cce-996f-6da2e5114b94,1,13,NE,SE,SE
123edeb0-eb27-4cce-996f-6da2e5114b94,1,13,NE,SE,SE
123edeb0-eb27-4cce-996f-6da2e5114b94,1,15,SW,SW,SW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,15,SE,SW,SE
123edeb0-eb27-4cce-996f-6da2e5114b94,1,16,NW,SW,SW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,16,NE,SW,SW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,18,NE,SW,SW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,18,NW,SW,SW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,19,NE,SW,SW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,19,SE,SW,SW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,20,SW,SW,SW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,20,SW,SW,NW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,20,SW,SW,SW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,20,SE,SW,SE
123edeb0-eb27-4cce-996f-6da2e5114b94,1,21,SE,SW,SW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,21,SW,SW,SW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,21,SW,SW,SW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,21,NW,SE,SE
123edeb0-eb27-4cce-996f-6da2e5114b94,1,21,SW,SE,SE
123edeb0-eb27-4cce-996f-6da2e5114b94,1,21,SW,NE,NE
123edeb0-eb27-4cce-996f-6da2e5114b94,1,21,SW,NE,NE
123edeb0-eb27-4cce-996f-6da2e5114b94,1,22,NW,NW,NW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,22,NW,NW,NW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,22,SW,SW,SW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,22,SW,SE,SE
123edeb0-eb27-4cce-996f-6da2e5114b94,1,22,SE,NE,NE
123edeb0-eb27-4cce-996f-6da2e5114b94,1,22,NE,NE,NE
123edeb0-eb27-4cce-996f-6da2e5114b94,1,22,NE,SE,SE
123edeb0-eb27-4cce-996f-6da2e5114b94,1,22,SE,SE,SE
123edeb0-eb27-4cce-996f-6da2e5114b94,1,22,SW,SW,SW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,22,SW,SW,SW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,22,SE,NW,NW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,22,SE,NE,NE
123edeb0-eb27-4cce-996f-6da2e5114b94,1,22,NE,NE,NE
123edeb0-eb27-4cce-996f-6da2e5114b94,1,25,SW,,SW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,25,SE,,SW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,26,SE,SW,SW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,26,NE,SW,SW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,28,NW,SW,SW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,28,SE,SW,NW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,28,NW,SW,SW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,28,NW,SW,NW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,28,NE,NW,NW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,28,NE,NW,NW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,29,NE,SW,SW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,29,SE,SW,NW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,29,SW,NE,NE
123edeb0-eb27-4cce-996f-6da2e5114b94,1,29,SW,NE,NE
123edeb0-eb27-4cce-996f-6da2e5114b94,1,29,SE,NW,NW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,29,SE,NW,NW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,29,NW,SW,SW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,29,SE,SW,SW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,29,SW,SE,SE
123edeb0-eb27-4cce-996f-6da2e5114b94,1,29,NW,SE,SE
123edeb0-eb27-4cce-996f-6da2e5114b94,1,30,NW,SW,SW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,30,SW,SW,SW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,30,SE,NE,NE
123edeb0-eb27-4cce-996f-6da2e5114b94,1,30,NW,NE,NE
123edeb0-eb27-4cce-996f-6da2e5114b94,1,30,SW,NW,NW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,30,SW,NW,NW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,30,NW,SE,SE
123edeb0-eb27-4cce-996f-6da2e5114b94,1,30,NW,SE,SE
123edeb0-eb27-4cce-996f-6da2e5114b94,1,31,NE,SE,SE
123edeb0-eb27-4cce-996f-6da2e5114b94,1,31,SW,SE,NE
123edeb0-eb27-4cce-996f-6da2e5114b94,1,31,SW,SW,SW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,31,NW,SW,SW
123edeb0-eb27-4cce-996f-6da2e5114b94,1,31,NE,SE,SE
123edeb0-eb27-4cce-996f-6da2e5114b94,1,31,NE,SE,SE
1739492a-df30-49d9-a236-e9074f4b5b1e,1,5,NE,SW,SW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,5,NE,SW,SW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,9,NE,SW,SW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,9,SW,SW,SW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,9,NE,SW,SW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,9,SW,SW,NW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,9,NW,SW,SW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,9,NW,SW,SW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,9,SW,SW,SW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,9,NE,SW,NW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,10,NW,SE,SE
1739492a-df30-49d9-a236-e9074f4b5b1e,1,10,SE,SE,SE
1739492a-df30-49d9-a236-e9074f4b5b1e,1,10,SE,NE,NE
1739492a-df30-49d9-a236-e9074f4b5b1e,1,10,NE,NE,NE
1739492a-df30-49d9-a236-e9074f4b5b1e,1,12,NE,SW,SW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,12,NW,SW,SE
1739492a-df30-49d9-a236-e9074f4b5b1e,1,15,NW,SW,SW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,15,NE,SW,SE
1739492a-df30-49d9-a236-e9074f4b5b1e,1,15,NE,SW,SW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,15,SE,SW,SW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,17,SE,SW,SW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,17,SE,SW,NE
1739492a-df30-49d9-a236-e9074f4b5b1e,1,19,NW,SW,SW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,19,SW,SW,SW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,20,NE,SE,SE
1739492a-df30-49d9-a236-e9074f4b5b1e,1,20,NW,SE,SE
1739492a-df30-49d9-a236-e9074f4b5b1e,1,20,SW,SW,SW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,20,SE,SW,NW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,20,NW,SW,SW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,20,SW,,SW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,21,SW,SE,SE
1739492a-df30-49d9-a236-e9074f4b5b1e,1,21,SW,NE,NE
1739492a-df30-49d9-a236-e9074f4b5b1e,1,21,SE,NE,NE
1739492a-df30-49d9-a236-e9074f4b5b1e,1,21,SE,SW,SW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,21,NE,SW,SW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,21,NW,SE,SE
1739492a-df30-49d9-a236-e9074f4b5b1e,1,22,SE,NW,NW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,22,NW,NW,NW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,23,NW,SE,SE
1739492a-df30-49d9-a236-e9074f4b5b1e,1,23,SE,SE,SE
1739492a-df30-49d9-a236-e9074f4b5b1e,1,23,NW,NE,NE
1739492a-df30-49d9-a236-e9074f4b5b1e,1,23,SW,NE,NE
1739492a-df30-49d9-a236-e9074f4b5b1e,1,23,NW,SE,SE
1739492a-df30-49d9-a236-e9074f4b5b1e,1,23,NE,SE,SE
1739492a-df30-49d9-a236-e9074f4b5b1e,1,23,SE,SW,SW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,23,NW,SW,SW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,24,NW,SW,SW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,24,NE,SW,SW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,24,NW,NW,NW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,24,NW,NE,NE
1739492a-df30-49d9-a236-e9074f4b5b1e,1,24,NE,NE,NE
1739492a-df30-49d9-a236-e9074f4b5b1e,1,24,SE,NW,NW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,24,NW,SW,SW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,24,NW,SW,SW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,24,NE,SW,SW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,24,NW,SW,SW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,27,NW,SW,NW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,28,NW,NE,NE
1739492a-df30-49d9-a236-e9074f4b5b1e,1,28,SW,NE,NE
1739492a-df30-49d9-a236-e9074f4b5b1e,1,28,SW,SW,NW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,29,SW,SW,SW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,29,SE,SW,SW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,31,SW,SE,SE
1739492a-df30-49d9-a236-e9074f4b5b1e,1,31,NW,SE,SE
1739492a-df30-49d9-a236-e9074f4b5b1e,1,31,NW,SW,SW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,31,SW,SE,SE
1739492a-df30-49d9-a236-e9074f4b5b1e,1,31,SW,SE,SE
1739492a-df30-49d9-a236-e9074f4b5b1e,1,31,NE,SW,SW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,31,NW,SW,SW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,31,SE,NE,NE
1739492a-df30-49d9-a236-e9074f4b5b1e,1,31,SE,NE,NE
1739492a-df30-49d9-a236-e9074f4b5b1e,1,31,NW,SW,SW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,31,NW,SW,SW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,31,SW,NW,NW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,31,SE,NW,NW
1739492a-df30-49d9-a236-e9074f4b5b1e,1,31,SE,SE,SE
1739492a-df30-49d9-a236-e9074f4b5b1e,1,31,NE,SE,SE
1739492a-df30-49d9-a236-e9074f4b5b1e,1,31,NE,SE,SE
1739492a-df30-49d9-a236-e9074f4b5b1e,1,31,SW,SE,SE
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,5,NE,SW,SW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,9,SE,SW,SW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,9,SE,SW,SW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,10,NW,SW,SW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,10,NE,SW,NW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,10,SE,SW,SW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,10,SW,SW,SW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,10,NE,SW,SW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,10,SE,SW,NW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,10,NW,SE,SE
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,10,SW,SE,SE
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,10,NE,SE,SE
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,10,SE,SE,SE
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,13,NW,SW,SW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,13,NW,SW,NW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,15,SE,SW,SW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,15,NW,SW,SE
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,15,NW,SW,SW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,15,SW,SW,SW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,17,SE,NE,NE
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,17,NE,NE,NE
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,19,NE,SW,SW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,19,SW,SW,SW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,20,SW,SE,SE
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,20,NE,SE,SE
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,20,NW,SW,SW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,20,SW,SW,SE
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,20,NE,SW,SW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,20,SW,SW,SW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,20,NW,SW,SW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,21,SW,SW,SW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,21,SW,SW,SW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,21,NW,SE,SE
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,21,NE,SE,SE
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,21,NW,NE,NE
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,21,SW,NE,NE
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,22,SW,NW,NW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,22,NW,NW,NW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,23,NW,SE,SE
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,23,NE,SE,SE
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,23,NE,NE,NE
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,23,NE,NE,NE
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,23,NE,SW,SW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,23,NE,SW,SE
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,23,NE,SW,SW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,23,NW,SW,SW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,23,SW,NW,NW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,23,SW,NW,NW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,23,SW,NE,NE
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,23,NE,NE,NE
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,25,NW,SW,SW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,26,NE,SW,SW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,26,SE,SW,SW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,27,NW,SW,SW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,27,NE,SW,NW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,27,SE,SW,SW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,27,NE,SW,SW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,28,SE,SW,SW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,28,NW,SW,NW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,28,SE,NE,NE
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,28,SE,NE,NE
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,28,SW,SW,SW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,28,NE,SW,NW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,28,NW,SW,SW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,28,SW,SW,SW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,29,NE,SW,SW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,29,NE,SW,SW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,29,NW,SE,SE
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,29,NE,SE,SE
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,29,SE,SW,SW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,29,NW,SW,SW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,29,SW,NE,NE
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,29,SW,NE,NE
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,30,SW,NW,NW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,30,NE,NW,NW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,30,SE,SE,SE
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,30,SE,SE,SE
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,31,NE,SE,SE
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,31,NW,SE,SE
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,31,SE,SW,SW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,31,NE,SW,SW
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,31,SW,SE,SE
1a8c497d-aa5b-40ec-ae59-a4e05c7023f9,1,31,SW,SE,SE
0040a5bf-747d-4261-87b2-d3bdfeb4d654,2,5,SW,SW,SW
0040a5bf-747d-4261-87b2-d3bdfeb4d654,2,5,SE,SW,SW
0040a5bf-747d-4261-87b2-d3bdfeb4d654,2,5,NW,,SW
0040a5bf-747d-4261-87b2-d3bdfeb4d654,2,5,NW,,SW
0040a5bf-747d-4261-87b2-d3bdfeb4d654,2,9,NW,SE,SE
0040a5bf-747d-4261-87b2-d3bdfeb4d654,2,9,NW,SE,SE
0040a5bf-747d-4261-87b2-d3bdfeb4d654,2,9,NW,SW,SW
0040a5bf-747d-4261-87b2-d3bdfeb4d654,2,10,NW,SW,SW
0040a5bf-747d-4261-87b2-d3bdfeb4d654,2,10,NW,SW,SW
0040a5bf-747d-4261-87b2-d3bdfeb4d654,2,10,NW,SW,SW
0040a5bf-747d-4261-87b2-d3bdfeb4d654,2,10,NW,SW,SW
0040a5bf-747d-4261-87b2-d3bdfeb4d654,2,12,SE,NE,NE
0040a5bf-747d-4261-87b2-d3bdfeb4d654,2,12,NW,NE,NE
0040a5bf-747d-4261-87b2-d3bdfeb4d654,2,13,NW,SW,SW
0040a5bf-747d-4261-87b2-d3bdfeb4d654,2,17,SE,SW,SW
0040a5bf-747d-4261-87b2-d3bdfeb4d654,2,17,NW,SW,NW
0040a5bf-747d-4261-87b2-d3bdfeb4d654,2,18,NW,SW,SW
0040a5bf-747d-4261-87b2-d3bdfeb4d654,2,18,NW,SW,NW
0040a5bf-747d-4261-87b2-d3bdfeb4d654,2,18,SW,SW,SW
0040a5bf-747d-4261-87b2-d3bdfeb4d654,2,18,SE,SW,SW
0040a5bf-747d-4261-87b2-d3bdfeb4d654,2,20,SE,SW,SW
0040a5bf-747d-4261-87b2-d3bdfeb4d654,2,20,SE,SW,SW
0040a5bf-747d-4261-87b2-d3bdfeb4d654,2,20,SE,SW,SW
0040a5bf-747d-4261-87b2-d3bdfeb4d654,2,20,SE,SW,SW
0040a5bf-747d-4261-87b2-d3bdfeb4d654,2,20,NE,NW,NW
0040a5bf-747d-4261-87b2-d3bdfeb4d654,2,20,NE,NW,NW
0040a5bf-747d-4261-87b2-d3bdfeb4d654,2,20,NW,SE,SE
0040a5bf-747d-4261-87b2-d3bdfeb4d654,2,20,NW,SE,SE
0040a5bf-747d-4261-87b2-d3bdfeb4d654,2,20,NW,SE,SE
0040a5bf-747d-4261-87b2-d3bdfeb4d654,2,20,NE,SE,SE
0040a5bf-747d-4261-87b2-d3bdfeb4d654,2,20,NW,SW,SW
0040a5bf-747d-4261-87b2-d3bdfeb4d654,2,20,SE,SW,SW
0040a5bf-747d-4261-87b2-d3bdfeb4d654,2,21,NW,SW,SW
0040a5bf-747d-4261-87b2-d3bdfeb4d654,2,21,NW,SW,NW
0040a5bf-747d-4261-87b2-d3bdfeb4d654,2,21,NE,SW,SW
0040a5bf-747d-4261-87b2-d3bdfeb4d654,2,21,SW,SW,SW
0040a5bf-747d-4261-87b2-d3bdfeb4d654,2,21,SW,NE,NE
0040a5bf-747d-4261-87b2-d3bdfeb4d654,2,21,NE,NE,NE
