sheet	row	col	sprite	width	height
2	5	8	clan_rank_icons_126	10	13
2	5	9	clan_rank_icons_128	13	13
2	5	10	clan_rank_icons_129	13	13
2	5	11	clan_rank_icons_13	13	13
2	5	12	clan_rank_icons_130	13	13
2	5	13	clan_rank_icons_131	13	13
2	5	14	clan_rank_icons_132	13	11
2	5	15	clan_rank_icons_133	13	13
2	5	16	clan_rank_icons_134	13	11
2	5	17	clan_rank_icons_136	13	13
2	5	18	clan_rank_icons_137	13	13
2	5	19	clan_rank_icons_138	13	13
2	6	0	clan_rank_icons_139	13	13
2	6	1	clan_rank_icons_14	13	13
2	6	2	clan_rank_icons_140	13	13
2	6	3	clan_rank_icons_141	11	13
2	6	4	clan_rank_icons_142	13	13
2	6	5	clan_rank_icons_143	11	13
2	6	6	clan_rank_icons_144	13	13
2	6	7	clan_rank_icons_145	13	13
2	6	8	clan_rank_icons_146	13	13
2	6	9	clan_rank_icons_147	12	13
2	6	10	clan_rank_icons_148	13	11
2	6	11	clan_rank_icons_149	12	13
2	6	12	clan_rank_icons_15	13	12
2	6	13	clan_rank_icons_150	13	13
2	6	14	clan_rank_icons_151	13	13
2	6	15	clan_rank_icons_152	13	13
2	6	16	clan_rank_icons_153	13	13
2	6	17	clan_rank_icons_154	13	13
2	6	18	clan_rank_icons_155	13	13
2	6	19	clan_rank_icons_156	13	13
2	7	0	clan_rank_icons_157	13	13
2	7	1	clan_rank_icons_158	13	13
2	7	2	clan_rank_icons_16	13	13
2	7	3	clan_rank_icons_160	13	13
2	7	4	clan_rank_icons_162	13	11
2	7	5	clan_rank_icons_163	11	11
2	7	6	clan_rank_icons_164	10	13
2	7	7	clan_rank_icons_165	13	13
2	7	8	clan_rank_icons_166	13	12
2	7	9	clan_rank_icons_167	11	11
2	7	10	clan_rank_icons_168	13	13
2	7	11	clan_rank_icons_169	11	13
2	7	12	clan_rank_icons_170	13	11
2	7	13	clan_rank_icons_171	13	13
2	7	14	clan_rank_icons_172	13	13
2	7	15	clan_rank_icons_173	13	13
2	7	16	clan_rank_icons_174	13	13
2	7	17	clan_rank_icons_175	13	13
2	7	18	clan_rank_icons_176	13	13
2	7	19	clan_rank_icons_177	13	13
2	8	0	clan_rank_icons_178	13	13
2	8	1	clan_rank_icons_179	13	13
2	8	2	clan_rank_icons_180	13	13
2	8	3	clan_rank_icons_181	13	13
2	8	4	clan_rank_icons_182	13	13
2	8	5	clan_rank_icons_183	13	13
2	8	6	clan_rank_icons_184	13	13
2	8	7	clan_rank_icons_185	13	13
2	8	8	clan_rank_icons_186	13	13
2	8	9	clan_rank_icons_187	13	13
2	8	10	clan_rank_icons_188	13	13
2	8	11	clan_rank_icons_189	13	13
2	8	12	clan_rank_icons_19	11	13
2	8	13	clan_rank_icons_190	13	13
2	8	14	clan_rank_icons_191	13	11
2	8	15	clan_rank_icons_192	13	11
2	8	16	clan_rank_icons_194	13	13
2	8	17	clan_rank_icons_195	13	13
2	8	18	clan_rank_icons_196	13	13
2	8	19	clan_rank_icons_197	11	11
2	9	0	clan_rank_icons_2	11	11
2	9	1	clan_rank_icons_20	11	13
2	9	2	clan_rank_icons_200	13	13
2	9	3	clan_rank_icons_201	13	13
2	9	4	clan_rank_icons_202	13	13
2	9	5	clan_rank_icons_203	13	13
2	9	6	clan_rank_icons_204	13	13
2	9	7	clan_rank_icons_205	13	13
2	9	8	clan_rank_icons_206	13	13
2	9	9	clan_rank_icons_207	13	13
2	9	10	clan_rank_icons_208	13	13
2	9	11	clan_rank_icons_209	13	13
2	9	12	clan_rank_icons_21	11	13
2	9	13	clan_rank_icons_210	13	13
2	9	14	clan_rank_icons_211	13	13
2	9	15	clan_rank_icons_212	13	13
2	9	16	clan_rank_icons_213	13	13
2	9	17	clan_rank_icons_214	13	13
2	9	18	clan_rank_icons_215	13	13
2	9	19	clan_rank_icons_22	13	13
2	10	0	clan_rank_icons_225	13	11
2	10	1	clan_rank_icons_226	13	11
2	10	2	clan_rank_icons_227	13	11
2	10	3	clan_rank_icons_228	13	11
2	10	4	clan_rank_icons_229	13	11
2	10	5	clan_rank_icons_23	13	13
2	10	6	clan_rank_icons_230	13	11
2	10	7	clan_rank_icons_231	13	11
2	10	8	clan_rank_icons_232	13	11
2	10	9	clan_rank_icons_233	10	13
2	10	10	clan_rank_icons_234	10	13
2	10	11	clan_rank_icons_235	10	13
2	10	12	clan_rank_icons_236	10	13
2	10	13	clan_rank_icons_237	10	13
2	10	14	clan_rank_icons_238	10	13
2	10	15	clan_rank_icons_239	10	13
2	10	16	clan_rank_icons_24	11	13
2	10	17	clan_rank_icons_240	10	13
2	10	18	clan_rank_icons_241	13	13
2	10	19	clan_rank_icons_242	13	13
2	11	0	clan_rank_icons_243	13	13
2	11	1	clan_rank_icons_244	13	13
2	11	2	clan_rank_icons_245	13	13
2	11	3	clan_rank_icons_246	13	13
2	11	4	clan_rank_icons_247	13	13
2	11	5	clan_rank_icons_248	13	13
2	11	6	clan_rank_icons_25	11	11
2	11	7	clan_rank_icons_250	13	13
2	11	8	clan_rank_icons_251	13	13
2	11	9	clan_rank_icons_252	13	13
2	11	10	clan_rank_icons_253	13	13
2	11	11	clan_rank_icons_254	13	13
2	11	12	clan_rank_icons_255	13	13
2	11	13	clan_rank_icons_256	13	13
2	11	14	clan_rank_icons_257	13	13
2	11	15	clan_rank_icons_258	13	13
2	11	16	clan_rank_icons_259	13	13
2	11	17	clan_rank_icons_26	11	11
2	11	18	clan_rank_icons_260	13	13
2	11	19	clan_rank_icons_261	13	13
2	12	0	clan_rank_icons_262	13	13
2	12	1	clan_rank_icons_263	13	13
2	12	2	clan_rank_icons_264	13	13
2	12	3	clan_rank_icons_265	13	13
2	12	4	clan_rank_icons_266	13	13
2	12	5	clan_rank_icons_267	13	13
2	12	6	clan_rank_icons_268	13	13
2	12	7	clan_rank_icons_269	13	13
2	12	8	clan_rank_icons_270	13	13
2	12	9	clan_rank_icons_271	13	13
2	12	10	clan_rank_icons_272	13	13
2	12	11	clan_rank_icons_273	13	13
2	12	12	clan_rank_icons_29	11	10
2	12	13	clan_rank_icons_3	11	11
2	12	14	clan_rank_icons_30	11	12
2	12	15	clan_rank_icons_31	11	13
2	12	16	clan_rank_icons_32	11	13
2	12	17	clan_rank_icons_38	11	11
2	12	18	clan_rank_icons_39	11	13
2	12	19	clan_rank_icons_4	13	13
3	0	0	clan_rank_icons_40	11	11
3	0	1	clan_rank_icons_41	11	13
3	0	2	clan_rank_icons_42	11	11
3	0	3	clan_rank_icons_43	11	13
3	0	4	clan_rank_icons_45	13	13
3	0	5	clan_rank_icons_46	13	13
3	0	6	clan_rank_icons_47	13	13
3	0	7	clan_rank_icons_48	13	13
3	0	8	clan_rank_icons_49	13	13
3	0	9	clan_rank_icons_5	11	12
3	0	10	clan_rank_icons_50	11	11
3	0	11	clan_rank_icons_51	13	13
3	0	12	clan_rank_icons_53	11	11
3	0	13	clan_rank_icons_54	11	11
3	0	14	clan_rank_icons_55	13	13
3	0	15	clan_rank_icons_56	11	11
3	0	16	clan_rank_icons_57	11	11
3	0	17	clan_rank_icons_58	11	11
3	0	18	clan_rank_icons_59	13	11
3	0	19	clan_rank_icons_6	11	12
3	1	0	clan_rank_icons_60	11	13
3	1	1	clan_rank_icons_61	11	11
3	1	2	clan_rank_icons_7	11	12
3	1	3	clan_rank_icons_75	13	13
3	1	4	clan_rank_icons_76	13	13
3	1	5	clan_rank_icons_77	13	13
3	1	6	clan_rank_icons_78	13	13
3	1	7	clan_rank_icons_79	13	13
3	1	8	clan_rank_icons_8	13	12
3	1	9	clan_rank_icons_80	13	13
3	1	10	clan_rank_icons_81	13	13
3	1	11	clan_rank_icons_82	13	13
3	1	12	clan_rank_icons_83	13	13
3	1	13	clan_rank_icons_84	13	13
3	1	14	clan_rank_icons_85	13	13
3	1	15	clan_rank_icons_86	13	13
3	1	16	clan_rank_icons_87	13	13
3	1	17	clan_rank_icons_88	13	13
3	1	18	clan_rank_icons_89	13	13
3	1	19	clan_rank_icons_9	11	12
3	2	0	clan_rank_icons_90	13	13
3	2	1	clan_rank_icons_91	13	10
3	2	2	clan_rank_icons_92	13	10
3	2	3	clan_rank_icons_93	13	10
3	2	4	clan_rank_icons_94	13	10
3	2	5	clan_rank_icons_95	13	10
3	2	6	clan_rank_icons_96	13	10
3	2	7	clan_rank_icons_97	13	10
3	2	8	clan_rank_icons_98	13	10
3	2	9	clan_rank_icons_99	13	13
3	2	10	classic01_button_blue_default_centre	58	58
3	2	11	classic01_button_blue_mouseover_centre	58	58
3	2	12	classic01_button_blue_pressed_centre	58	58
3	2	13	classic01_button_green_default_centre	58	58
3	2	14	classic01_button_green_mouseover_centre	58	58
3	2	15	classic01_button_green_pressed_centre	58	58
3	2	16	classic01_button_red_default_centre	58	58
3	2	17	classic01_button_red_mouseover_centre	58	58
3	2	18	classic01_button_red_pressed_centre	58	58
3	2	19	classic01_button_yellow_default_centre	58	58
3	3	0	classic01_button_yellow_mouseover_centre	58	58
3	3	1	classic01_button_yellow_pressed_centre	58	58
3	3	2	classic02_button_blue_default_centre	58	58
3	3	3	classic02_button_blue_mouseover_centre	58	58
3	3	4	classic02_button_blue_pressed_centre	58	58
3	3	5	classic02_button_green_default_centre	58	58
3	3	6	classic02_button_green_mouseover_centre	58	58
3	3	7	classic02_button_green_pressed_centre	58	58
3	3	8	clickcircle_filled	26	26
3	3	9	clickcircle_filled_yellow_only	26	26
3	3	10	clickcircle_outline	26	26
3	3	11	clickcross_0	10	10
3	3	12	clickcross_1	14	14
3	3	13	clickcross_2	14	14
3	3	14	clickcross_3	14	14
3	3	15	clickcross_4	10	10
3	3	16	clickcross_5	14	14
3	3	17	clickcross_6	14	14
3	3	18	clickcross_7	14	14
3	3	19	close_arrows_0	24	23
3	4	0	close_arrows_1	24	23
3	4	1	close_arrows_2	24	23
3	4	2	close_arrows_3	24	23
3	4	3	close_buttons_0	21	21
3	4	4	close_buttons_1	21	21
3	4	5	close_buttons_10	21	21
3	4	6	close_buttons_11	21	21
3	4	7	close_buttons_12	21	21
3	4	8	close_buttons_13	21	21
3	4	9	close_buttons_14	13	13
3	4	10	close_buttons_15	13	13
3	4	11	close_buttons_2	23	23
3	4	12	close_buttons_3	23	23
3	4	13	close_buttons_4	24	23
3	4	14	close_buttons_5	24	23
3	4	15	close_buttons_6	24	23
3	4	16	close_buttons_7	24	23
3	4	17	close_buttons_8	21	21
3	4	18	close_buttons_9	21	21
3	4	19	close_buttons_v2_0	24	24
3	5	0	close_buttons_v2_1	24	24
3	5	1	coa_arrows_0	30	35
3	5	2	coa_arrows_1	33	39
3	5	3	coa_arrows_2	30	35
3	5	4	coa_arrows_3	33	39
3	5	5	coa_arrows_4	26	38
3	5	6	coa_arrows_5	26	37
3	5	7	coa_arrows_6	26	38
3	5	8	coa_arrows_7	26	37
3	5	9	combat_autoretaliate_0	26	39
3	5	10	combat_autoretaliate_1	26	39
3	5	11	combat_shield	24	34
3	5	12	combaticons2_0	33	22
3	5	13	combaticons2_1	32	22
3	5	14	combaticons2_10	33	15
3	5	15	combaticons2_11	32	15
3	5	16	combaticons2_12	33	16
3	5	17	combaticons2_13	32	16
3	5	18	combaticons2_14	23	23
3	5	19	combaticons2_15	34	24
3	6	0	combaticons2_16	34	24
3	6	1	combaticons2_17	34	24
3	6	2	combaticons2_18	31	22
3	6	3	combaticons2_19	32	19
3	6	4	combaticons2_2	27	22
3	6	5	combaticons2_3	30	21
3	6	6	combaticons2_4	20	20
3	6	7	combaticons2_5	34	24
3	6	8	combaticons2_6	34	24
3	6	9	combaticons2_7	34	24
3	6	10	combaticons2_8	30	18
3	6	11	combaticons2_9	31	22
3	6	12	combaticons3_0	30	20
3	6	13	combaticons3_1	31	24
3	6	14	combaticons3_10	27	24
3	6	15	combaticons3_11	32	16
3	6	16	combaticons3_12	25	24
3	6	17	combaticons3_13	19	22
3	6	18	combaticons3_14	28	12
3	6	19	combaticons3_15	25	24
3	7	0	combaticons3_16	34	24
3	7	1	combaticons3_17	34	23
3	7	2	combaticons3_18	34	24
3	7	3	combaticons3_2	31	20
3	7	4	combaticons3_3	29	23
3	7	5	combaticons3_4	33	22
3	7	6	combaticons3_5	30	20
3	7	7	combaticons3_6	26	20
3	7	8	combaticons3_7	27	20
3	7	9	combaticons3_8	34	23
3	7	10	combaticons3_9	33	23
3	7	11	combaticons_0	34	22
3	7	12	combaticons_1	32	24
3	7	13	combaticons_10	23	20
3	7	14	combaticons_11	27	22
3	7	15	combaticons_12	27	24
3	7	16	combaticons_13	24	24
3	7	17	combaticons_14	20	16
3	7	18	combaticons_15	28	13
3	7	19	combaticons_16	21	22
3	8	0	combaticons_17	25	23
3	8	1	combaticons_18	23	23
3	8	2	combaticons_19	25	23
3	8	3	combaticons_2	30	24
3	8	4	combaticons_3	30	24
3	8	5	combaticons_4	34	23
3	8	6	combaticons_5	28	23
3	8	7	combaticons_6	31	19
3	8	8	combaticons_7	33	20
3	8	9	combaticons_8	32	19
3	8	10	combaticons_9	24	23
3	8	11	combination_lock_arrows_0	30	30
3	8	12	combination_lock_arrows_1	30	30
3	8	13	combination_lock_arrows_2	30	30
3	8	14	combination_lock_arrows_3	30	30
3	8	15	combination_lock_arrows_4	30	30
3	8	16	combination_lock_arrows_5	30	30
3	8	17	combination_lock_arrows_6	30	30
3	8	18	combination_lock_arrows_7	30	30
3	8	19	combination_lock_symbols_large_0	32	44
3	9	0	combination_lock_symbols_large_1	32	44
3	9	1	combination_lock_symbols_large_10	32	44
3	9	2	combination_lock_symbols_large_11	32	44
3	9	3	combination_lock_symbols_large_12	32	44
3	9	4	combination_lock_symbols_large_13	32	44
3	9	5	combination_lock_symbols_large_14	32	44
3	9	6	combination_lock_symbols_large_15	32	44
3	9	7	combination_lock_symbols_large_16	32	44
3	9	8	combination_lock_symbols_large_17	32	44
3	9	9	combination_lock_symbols_large_18	32	44
3	9	10	combination_lock_symbols_large_19	32	44
3	9	11	combination_lock_symbols_large_2	32	44
3	9	12	combination_lock_symbols_large_20	28	40
3	9	13	combination_lock_symbols_large_21	28	40
3	9	14	combination_lock_symbols_large_22	28	40
3	9	15	combination_lock_symbols_large_23	28	40
3	9	16	combination_lock_symbols_large_24	28	40
3	9	17	combination_lock_symbols_large_25	28	40
3	9	18	combination_lock_symbols_large_26	28	40
3	9	19	combination_lock_symbols_large_27	28	40
3	10	0	combination_lock_symbols_large_28	28	40
3	10	1	combination_lock_symbols_large_29	28	40
3	10	2	combination_lock_symbols_large_3	32	44
3	10	3	combination_lock_symbols_large_4	32	44
3	10	4	combination_lock_symbols_large_5	32	44
3	10	5	combination_lock_symbols_large_6	32	44
3	10	6	combination_lock_symbols_large_7	32	44
3	10	7	combination_lock_symbols_large_8	32	44
3	10	8	combination_lock_symbols_large_9	32	44
3	10	9	compass	51	51
3	10	10	compass_outline	43	43
3	10	11	cross	10	10
3	10	12	cross_big_0	44	44
3	10	13	cross_big_1	44	44
3	10	14	cross_big_2	44	44
3	10	15	cross_interface_0	10	10
3	10	16	cross_interface_1	14	14
3	10	17	cross_interface_2	14	14
3	10	18	cross_interface_3	14	14
3	10	19	cross_interface_4	10	10
3	11	0	cross_interface_5	14	14
3	11	1	cross_interface_6	14	14
3	11	2	cross_interface_7	14	14
3	11	3	damage	64	64
3	11	4	deadman_deathtype_0	23	15
3	11	5	deadman_deathtype_1	23	15
3	11	6	deadman_deathtype_2	13	20
3	11	7	deadman_deathtype_3	24	20
3	11	8	deadman_sigil_combat_icons_large_0	48	46
3	11	9	deadman_sigil_combat_icons_large_1	48	46
3	11	10	deadman_sigil_combat_icons_large_10	48	48
3	11	11	deadman_sigil_combat_icons_large_11	48	48
3	11	12	deadman_sigil_combat_icons_large_12	48	48
3	11	13	deadman_sigil_combat_icons_large_13	48	44
3	11	14	deadman_sigil_combat_icons_large_14	34	46
3	11	15	deadman_sigil_combat_icons_large_15	42	48
3	11	16	deadman_sigil_combat_icons_large_16	48	48
3	11	17	deadman_sigil_combat_icons_large_17	40	46
3	11	18	deadman_sigil_combat_icons_large_18	30	48
3	11	19	deadman_sigil_combat_icons_large_19	46	48
3	12	0	deadman_sigil_combat_icons_large_2	46	45
3	12	1	deadman_sigil_combat_icons_large_20	48	48
3	12	2	deadman_sigil_combat_icons_large_21	48	36
3	12	3	deadman_sigil_combat_icons_large_22	46	46
3	12	4	deadman_sigil_combat_icons_large_23	46	48
3	12	5	deadman_sigil_combat_icons_large_24	48	48
3	12	6	deadman_sigil_combat_icons_large_25	42	47
3	12	7	deadman_sigil_combat_icons_large_3	48	48
3	12	8	deadman_sigil_combat_icons_large_4	46	47
3	12	9	deadman_sigil_combat_icons_large_5	46	46
3	12	10	deadman_sigil_combat_icons_large_6	46	46
3	12	11	deadman_sigil_combat_icons_large_7	44	44
3	12	12	deadman_sigil_combat_icons_large_8	40	48
3	12	13	deadman_sigil_combat_icons_large_9	44	48
3	12	14	deadman_sigil_combat_icons_large_inactive_0	48	46
3	12	15	deadman_sigil_combat_icons_large_inactive_1	48	46
3	12	16	deadman_sigil_combat_icons_large_inactive_10	48	48
3	12	17	deadman_sigil_combat_icons_large_inactive_11	48	48
3	12	18	deadman_sigil_combat_icons_large_inactive_12	48	48
3	12	19	deadman_sigil_combat_icons_large_inactive_13	48	44
4	0	0	deadman_sigil_combat_icons_large_inactive_14	34	46
4	0	1	deadman_sigil_combat_icons_large_inactive_15	42	48
4	0	2	deadman_sigil_combat_icons_large_inactive_16	48	48
4	0	3	deadman_sigil_combat_icons_large_inactive_17	40	46
4	0	4	deadman_sigil_combat_icons_large_inactive_18	30	48
4	0	5	deadman_sigil_combat_icons_large_inactive_19	46	48
4	0	6	deadman_sigil_combat_icons_large_inactive_2	46	45
4	0	7	deadman_sigil_combat_icons_large_inactive_20	48	48
4	0	8	deadman_sigil_combat_icons_large_inactive_21	48	36
4	0	9	deadman_sigil_combat_icons_large_inactive_22	46	46
4	0	10	deadman_sigil_combat_icons_large_inactive_23	46	48
4	0	11	deadman_sigil_combat_icons_large_inactive_24	48	48
4	0	12	deadman_sigil_combat_icons_large_inactive_25	42	47
4	0	13	deadman_sigil_combat_icons_large_inactive_3	48	48
4	0	14	deadman_sigil_combat_icons_large_inactive_4	46	47
4	0	15	deadman_sigil_combat_icons_large_inactive_5	46	46
4	0	16	deadman_sigil_combat_icons_large_inactive_6	46	46
4	0	17	deadman_sigil_combat_icons_large_inactive_7	44	44
4	0	18	deadman_sigil_combat_icons_large_inactive_8	40	48
4	0	19	deadman_sigil_combat_icons_large_inactive_9	44	48
4	1	0	deadman_sigil_combat_icons_small_0	24	22
4	1	1	deadman_sigil_combat_icons_small_1	24	22
4	1	2	deadman_sigil_combat_icons_small_10	24	24
4	1	3	deadman_sigil_combat_icons_small_11	24	24
4	1	4	deadman_sigil_combat_icons_small_12	22	22
4	1	5	deadman_sigil_combat_icons_small_13	24	22
4	1	6	deadman_sigil_combat_icons_small_14	16	22
4	1	7	deadman_sigil_combat_icons_small_15	20	23
4	1	8	deadman_sigil_combat_icons_small_16	24	24
4	1	9	deadman_sigil_combat_icons_small_17	20	24
4	1	10	deadman_sigil_combat_icons_small_18	14	24
4	1	11	deadman_sigil_combat_icons_small_19	22	24
4	1	12	deadman_sigil_combat_icons_small_2	22	22
4	1	13	deadman_sigil_combat_icons_small_20	24	24
4	1	14	deadman_sigil_combat_icons_small_21	24	17
4	1	15	deadman_sigil_combat_icons_small_22	22	24
4	1	16	deadman_sigil_combat_icons_small_23	22	24
4	1	17	deadman_sigil_combat_icons_small_24	24	23
4	1	18	deadman_sigil_combat_icons_small_25	20	24
4	1	19	deadman_sigil_combat_icons_small_3	24	24
4	2	0	deadman_sigil_combat_icons_small_4	22	22
4	2	1	deadman_sigil_combat_icons_small_5	22	22
4	2	2	deadman_sigil_combat_icons_small_6	22	22
4	2	3	deadman_sigil_combat_icons_small_7	21	21
4	2	4	deadman_sigil_combat_icons_small_8	20	22
4	2	5	deadman_sigil_combat_icons_small_9	22	24
4	2	6	deadman_sigil_icons_0	48	46
4	2	7	deadman_sigil_icons_1	48	46
4	2	8	deadman_sigil_icons_10	48	48
4	2	9	deadman_sigil_icons_11	48	48
4	2	10	deadman_sigil_icons_12	48	48
4	2	11	deadman_sigil_icons_13	48	44
4	2	12	deadman_sigil_icons_14	34	46
4	2	13	deadman_sigil_icons_15	42	48
4	2	14	deadman_sigil_icons_16	48	46
4	2	15	deadman_sigil_icons_17	48	48
4	2	16	deadman_sigil_icons_18	48	48
4	2	17	deadman_sigil_icons_19	46	48
4	2	18	deadman_sigil_icons_2	46	45
4	2	19	deadman_sigil_icons_20	48	48
4	3	0	deadman_sigil_icons_21	46	48
4	3	1	deadman_sigil_icons_22	48	48
4	3	2	deadman_sigil_icons_23	48	48
4	3	3	deadman_sigil_icons_24	48	48
4	3	4	deadman_sigil_icons_25	48	48
4	3	5	deadman_sigil_icons_26	48	46
4	3	6	deadman_sigil_icons_27	46	48
4	3	7	deadman_sigil_icons_28	46	46
4	3	8	deadman_sigil_icons_29	48	48
4	3	9	deadman_sigil_icons_3	48	48
4	3	10	deadman_sigil_icons_30	48	48
4	3	11	deadman_sigil_icons_31	48	48
4	3	12	deadman_sigil_icons_32	48	48
4	3	13	deadman_sigil_icons_33	48	36
4	3	14	deadman_sigil_icons_34	44	48
4	3	15	deadman_sigil_icons_35	46	46
4	3	16	deadman_sigil_icons_36	46	40
4	3	17	deadman_sigil_icons_37	38	46
4	3	18	deadman_sigil_icons_38	46	44
4	3	19	deadman_sigil_icons_39	48	48
4	4	0	deadman_sigil_icons_4	46	47
4	4	1	deadman_sigil_icons_40	48	36
4	4	2	deadman_sigil_icons_41	48	48
4	4	3	deadman_sigil_icons_42	46	48
4	4	4	deadman_sigil_icons_43	40	48
4	4	5	deadman_sigil_icons_44	48	48
4	4	6	deadman_sigil_icons_45	48	48
4	4	7	deadman_sigil_icons_46	48	42
4	4	8	deadman_sigil_icons_5	46	46
4	4	9	deadman_sigil_icons_6	46	46
4	4	10	deadman_sigil_icons_7	44	44
4	4	11	deadman_sigil_icons_8	40	48
4	4	12	deadman_sigil_icons_9	44	48
4	4	13	deadman_sigil_icons_tli_0	24	22
4	4	14	deadman_sigil_icons_tli_1	24	22
4	4	15	deadman_sigil_icons_tli_10	24	24
4	4	16	deadman_sigil_icons_tli_11	24	24
4	4	17	deadman_sigil_icons_tli_12	22	22
4	4	18	deadman_sigil_icons_tli_13	24	22
4	4	19	deadman_sigil_icons_tli_14	16	22
4	5	0	deadman_sigil_icons_tli_15	20	23
4	5	1	deadman_sigil_icons_tli_16	22	22
4	5	2	deadman_sigil_icons_tli_17	24	22
4	5	3	deadman_sigil_icons_tli_18	23	23
4	5	4	deadman_sigil_icons_tli_19	22	24
4	5	5	deadman_sigil_icons_tli_2	22	22
4	5	6	deadman_sigil_icons_tli_20	24	22
4	5	7	deadman_sigil_icons_tli_21	22	23
4	5	8	deadman_sigil_icons_tli_22	24	24
4	5	9	deadman_sigil_icons_tli_23	23	23
4	5	10	deadman_sigil_icons_tli_24	23	23
4	5	11	deadman_sigil_icons_tli_25	24	24
4	5	12	deadman_sigil_icons_tli_26	24	23
4	5	13	deadman_sigil_icons_tli_27	22	23
4	5	14	deadman_sigil_icons_tli_28	22	22
4	5	15	deadman_sigil_icons_tli_29	24	24
4	5	16	deadman_sigil_icons_tli_3	24	24
4	5	17	deadman_sigil_icons_tli_30	22	22
4	5	18	deadman_sigil_icons_tli_31	22	23
4	5	19	deadman_sigil_icons_tli_32	24	24
4	6	0	deadman_sigil_icons_tli_33	24	17
4	6	1	deadman_sigil_icons_tli_34	22	23
4	6	2	deadman_sigil_icons_tli_35	22	22
4	6	3	deadman_sigil_icons_tli_36	22	19
4	6	4	deadman_sigil_icons_tli_37	18	22
4	6	5	deadman_sigil_icons_tli_38	22	21
4	6	6	deadman_sigil_icons_tli_39	24	24
4	6	7	deadman_sigil_icons_tli_4	22	22
4	6	8	deadman_sigil_icons_tli_40	24	17
4	6	9	deadman_sigil_icons_tli_41	23	23
4	6	10	deadman_sigil_icons_tli_42	22	24
4	6	11	deadman_sigil_icons_tli_43	19	23
4	6	12	deadman_sigil_icons_tli_44	23	23
4	6	13	deadman_sigil_icons_tli_45	23	23
4	6	14	deadman_sigil_icons_tli_46	22	20
4	6	15	deadman_sigil_icons_tli_5	22	22
4	6	16	deadman_sigil_icons_tli_6	22	22
4	6	17	deadman_sigil_icons_tli_7	21	21
4	6	18	deadman_sigil_icons_tli_8	20	22
4	6	19	deadman_sigil_icons_tli_9	22	24
4	7	0	deadman_sigil_skilling_icons_large_0	48	48
4	7	1	deadman_sigil_skilling_icons_large_1	48	48
4	7	2	deadman_sigil_skilling_icons_large_10	48	48
4	7	3	deadman_sigil_skilling_icons_large_11	48	36
4	7	4	deadman_sigil_skilling_icons_large_12	48	48
4	7	5	deadman_sigil_skilling_icons_large_13	46	48
4	7	6	deadman_sigil_skilling_icons_large_14	48	48
4	7	7	deadman_sigil_skilling_icons_large_15	48	48
4	7	8	deadman_sigil_skilling_icons_large_16	48	42
4	7	9	deadman_sigil_skilling_icons_large_17	48	48
4	7	10	deadman_sigil_skilling_icons_large_18	47	41
4	7	11	deadman_sigil_skilling_icons_large_19	48	48
4	7	12	deadman_sigil_skilling_icons_large_2	48	48
4	7	13	deadman_sigil_skilling_icons_large_20	48	48
4	7	14	deadman_sigil_skilling_icons_large_21	48	48
4	7	15	deadman_sigil_skilling_icons_large_22	48	48
4	7	16	deadman_sigil_skilling_icons_large_23	48	48
4	7	17	deadman_sigil_skilling_icons_large_24	48	48
4	7	18	deadman_sigil_skilling_icons_large_25	46	48
4	7	19	deadman_sigil_skilling_icons_large_26	48	48
4	8	0	deadman_sigil_skilling_icons_large_27	47	45
4	8	1	deadman_sigil_skilling_icons_large_3	48	48
4	8	2	deadman_sigil_skilling_icons_large_4	48	36
4	8	3	deadman_sigil_skilling_icons_large_5	44	48
4	8	4	deadman_sigil_skilling_icons_large_6	46	46
4	8	5	deadman_sigil_skilling_icons_large_7	46	40
4	8	6	deadman_sigil_skilling_icons_large_8	38	46
4	8	7	deadman_sigil_skilling_icons_large_9	46	44
4	8	8	deadman_sigil_skilling_icons_large_inactive_0	48	48
4	8	9	deadman_sigil_skilling_icons_large_inactive_1	48	48
4	8	10	deadman_sigil_skilling_icons_large_inactive_10	48	48
4	8	11	deadman_sigil_skilling_icons_large_inactive_11	48	36
4	8	12	deadman_sigil_skilling_icons_large_inactive_12	48	48
4	8	13	deadman_sigil_skilling_icons_large_inactive_13	46	48
4	8	14	deadman_sigil_skilling_icons_large_inactive_14	48	48
4	8	15	deadman_sigil_skilling_icons_large_inactive_15	48	48
4	8	16	deadman_sigil_skilling_icons_large_inactive_16	48	42
4	8	17	deadman_sigil_skilling_icons_large_inactive_17	48	48
4	8	18	deadman_sigil_skilling_icons_large_inactive_18	47	41
4	8	19	deadman_sigil_skilling_icons_large_inactive_19	48	48
4	9	0	deadman_sigil_skilling_icons_large_inactive_2	48	48
4	9	1	deadman_sigil_skilling_icons_large_inactive_20	48	48
4	9	2	deadman_sigil_skilling_icons_large_inactive_21	48	48
4	9	3	deadman_sigil_skilling_icons_large_inactive_22	48	48
4	9	4	deadman_sigil_skilling_icons_large_inactive_23	48	48
4	9	5	deadman_sigil_skilling_icons_large_inactive_24	48	48
4	9	6	deadman_sigil_skilling_icons_large_inactive_25	46	48
4	9	7	deadman_sigil_skilling_icons_large_inactive_26	48	48
4	9	8	deadman_sigil_skilling_icons_large_inactive_27	47	45
4	9	9	deadman_sigil_skilling_icons_large_inactive_3	48	48
4	9	10	deadman_sigil_skilling_icons_large_inactive_4	48	36
4	9	11	deadman_sigil_skilling_icons_large_inactive_5	44	48
